,Unnamed: 0,Unnamed: 0.1,stoploss,takeprofit,nPCs,strategy,Min,Max,ROI%,nTrades,ROI%Validation,nTradesValidation
1006,11,11,0.05,0.03,40,Bullish,0.55,0.6500000000000001,0.4045406291951672,1491,0.6813445147653394,1108
1007,32,32,0.05,0.05,65,Bullish,0.6500000000000001,0.9500000000000004,0.4037920041161662,6353,-0.1483737696757354,7278
1008,51,51,0.03,0.04,110,Bullish,0.8500000000000003,1.0000000000000004,0.40376519978674735,18711,,0
1009,12,12,0.05,0.03,40,Bullish,0.55,0.7000000000000002,0.4037379462467383,2302,0.7737088008578108,1702
1010,52,52,0.03,0.04,65,Bullish,0.9000000000000004,0.9500000000000004,0.403523349020418,2154,0.10303556031495137,889
1011,12,12,0.05,0.04,10,Bullish,0.55,0.7000000000000002,0.4030539914272233,6397,0.627878476386594,10569
1012,39,39,0.04,0.03,10,Bullish,0.7000000000000002,1.0000000000000004,0.4023514964891977,25000,0.4652187604976856,17300
1013,27,27,0.05,0.03,40,Bullish,0.6500000000000001,0.7000000000000002,0.4022622369050516,811,0.9459977385521854,594
1014,38,38,0.05,0.05,65,Bullish,0.7000000000000002,0.9500000000000004,0.40214986164513417,5805,-0.16258650820625112,6623
1015,35,35,0.05,0.04,40,Bullish,0.7000000000000002,0.8000000000000003,0.4020034530929544,1151,0.5909973845480796,1726
1016,53,53,0.01,0.02,10,Bullish,0.9000000000000004,1.0000000000000004,0.4019550353858806,1827,-1.17811981,2
1017,30,30,0.05,0.04,40,Bullish,0.6500000000000001,0.8500000000000003,0.4018799733555287,2402,0.6770269783962182,3604
1018,49,49,0.01,0.05,80,Bullish,0.8500000000000003,0.9000000000000004,0.401854478220861,489,,0
1019,26,26,0.02,0.05,40,Bullish,0.6000000000000001,1.0000000000000004,0.4017358198156897,14812,0.4805352294345257,15067
1020,54,54,0.02,0.04,40,Bullish,0.9500000000000004,1.0000000000000004,0.40145651681754896,9433,0.4612984403003049,5461
1021,21,21,0.03,0.05,40,Bullish,0.6000000000000001,0.7500000000000002,0.4008037232439658,1865,1.1534857370588232,1751
1022,23,23,0.05,0.03,10,Bullish,0.6000000000000001,0.8500000000000003,0.40078614275182106,10960,0.6716323909065421,7501
1023,51,51,0.03,0.02,10,Bullish,0.8500000000000003,1.0000000000000004,0.4006808729281721,23069,0.3301263405942504,8801
1024,34,34,0.02,0.04,65,Bullish,0.7000000000000002,0.7500000000000002,0.3996814703225742,465,0.8182818099999933,18
1025,42,42,0.05,0.03,10,Bullish,0.7500000000000002,0.9000000000000004,0.3985721345730491,8795,0.570680847031812,5249
1026,45,45,0.03,0.05,110,Bullish,0.8000000000000003,0.8500000000000003,0.3985531675202136,371,,0
1027,14,14,0.05,0.03,10,Bullish,0.55,0.8000000000000003,0.3984012871896775,9885,0.7835857266731,7250
1028,2,2,0.03,0.03,10,Bullish,0.5,0.6500000000000001,0.3983685100322921,7431,0.4268073217180043,10128
1029,4,4,0.05,0.03,110,Bullish,0.5,0.7500000000000002,0.3982184783987612,2267,,0
1030,21,21,0.05,0.04,40,Bullish,0.6000000000000001,0.7500000000000002,0.3979514487709788,1489,0.7285462919777312,2336
1031,17,17,0.01,0.04,10,Bullish,0.55,0.9500000000000004,0.3976009987371488,1362,0.8769995047058791,17
1032,10,10,0.01,0.04,80,Bullish,0.55,0.6000000000000001,0.3971140263787349,602,0.012119632785569205,499
1033,9,9,0.03,0.03,10,Bullish,0.5,1.0000000000000004,0.3971062714131992,25658,0.4090085854979004,28409
1034,30,30,0.02,0.05,10,Bullish,0.6500000000000001,0.8500000000000003,0.3968365892025015,3837,0.4542321028235292,935
1035,33,33,0.03,0.03,10,Bullish,0.6500000000000001,1.0000000000000004,0.3965916669704233,18227,0.3991477682320391,18281
1036,43,43,0.03,0.04,65,Bullish,0.7500000000000002,0.9500000000000004,0.3965691037212957,4966,0.0908460354397942,2035
1037,31,31,0.01,0.05,80,Bullish,0.6500000000000001,0.9000000000000004,0.3965547216184007,1761,,0
1038,40,40,0.02,0.03,40,Bullish,0.7500000000000002,0.8000000000000003,0.3964231343452347,840,0.13702797251824445,822
1039,35,35,0.02,0.03,40,Bullish,0.7000000000000002,0.8000000000000003,0.3946039366360018,1522,0.11622906074170095,1537
1040,30,30,0.01,0.05,80,Bullish,0.6500000000000001,0.8500000000000003,0.3945173151886814,1272,,0
1041,24,24,0.05,0.03,10,Bullish,0.6000000000000001,0.9000000000000004,0.3943892498045475,14633,0.6603600236463585,9456
1042,15,15,0.05,0.03,10,Bullish,0.55,0.8500000000000003,0.3942462958495165,12613,0.7225593605373197,8989
1043,54,54,0.03,0.05,110,Bullish,0.9500000000000004,1.0000000000000004,0.3941508986546144,11231,0.5063879608515113,44051
1044,34,34,0.01,0.05,80,Bullish,0.7000000000000002,0.7500000000000002,0.3940464657500021,320,,0
1045,52,52,0.02,0.04,80,Bullish,0.9000000000000004,0.9500000000000004,0.3940464657499936,960,,0
1046,43,43,0.05,0.05,65,Bullish,0.7500000000000002,0.9500000000000004,0.3931043110648603,5165,-0.1765387060277686,5906
1047,9,9,0.02,0.05,40,Bullish,0.5,1.0000000000000004,0.3927280575305279,15805,0.4355436112988331,16715
1048,34,34,0.02,0.03,40,Bullish,0.7000000000000002,0.7500000000000002,0.39236328256597897,682,0.0923175845454509,715
1049,51,51,0.02,0.04,80,Bullish,0.8500000000000003,1.0000000000000004,0.392179223639514,12095,,0
1050,31,31,0.04,0.05,80,Bullish,0.6500000000000001,0.9000000000000004,0.3920462542032465,2096,,0
1051,49,49,0.04,0.04,25,Bullish,0.8500000000000003,0.9000000000000004,0.39168230593683584,1900,0.4210045645484888,2093
1052,53,53,0.02,0.05,80,Bullish,0.9000000000000004,1.0000000000000004,0.3916375064314664,13322,,0
1053,18,18,0.02,0.05,40,Bullish,0.55,1.0000000000000004,0.3915053540274148,15320,0.4525738528391878,15913
1054,31,31,0.05,0.05,65,Bullish,0.6500000000000001,0.9000000000000004,0.3913478062089921,4115,-0.007382719201759903,4773
1055,42,42,0.03,0.04,65,Bullish,0.7500000000000002,0.9000000000000004,0.3912421320376864,2812,0.08139011256543577,1146
1056,53,53,0.02,0.04,80,Bullish,0.9000000000000004,1.0000000000000004,0.3900318959803772,11419,,0
1057,13,13,0.05,0.03,110,Bullish,0.55,0.7500000000000002,0.3900108354125375,1818,,0
1058,16,16,0.05,0.03,10,Bullish,0.55,0.9000000000000004,0.3899736152142905,16286,0.7037222141154936,10944
1059,54,54,0.02,0.04,80,Bullish,0.9500000000000004,1.0000000000000004,0.3896634107543679,10459,,0
1060,21,21,0.05,0.03,40,Bullish,0.6000000000000001,0.7500000000000002,0.3892556738968443,2443,0.8117788731270323,1842
1061,7,7,0.04,0.04,25,Bullish,0.5,0.9000000000000004,0.3891114057005543,9992,0.4072269805326476,11377
1062,38,38,0.05,0.04,65,Bullish,0.7000000000000002,0.9500000000000004,0.3887691199065961,4497,0.5349398237053742,1765
1063,49,49,0.01,0.04,25,Bullish,0.8500000000000003,0.9000000000000004,0.3886163008204492,841,0.20347300660899428,289
1064,6,6,0.04,0.04,25,Bullish,0.5,0.8500000000000003,0.3885077588334096,8092,0.4041209396725488,9284
1065,8,8,0.03,0.05,40,Bullish,0.5,0.9500000000000004,0.38849317345788975,7172,1.0838175704953368,6541
1066,19,19,0.03,0.05,40,Bullish,0.6000000000000001,0.6500000000000001,0.3882876149230749,585,1.3326090070169492,590
1067,21,21,0.05,0.03,10,Bullish,0.6000000000000001,0.7500000000000002,0.3880876959266834,5838,0.7722511570073652,4207
1068,48,48,0.02,0.04,80,Bullish,0.8000000000000003,1.0000000000000004,0.3879681867624578,12596,,0
1069,48,48,0.03,0.04,110,Bullish,0.8000000000000003,1.0000000000000004,0.38786257816605396,19330,,0
1070,31,31,0.02,0.04,65,Bullish,0.6500000000000001,0.9000000000000004,0.3867641535409061,2762,1.5976988808219108,73
1071,37,37,0.05,0.05,65,Bullish,0.7000000000000002,0.9000000000000004,0.38676354562657744,3567,-0.007815412068965645,4118
1072,33,33,0.02,0.05,25,Bullish,0.6500000000000001,1.0000000000000004,0.3866416189638819,17083,0.6373452069653771,3437
1073,37,37,0.02,0.05,10,Bullish,0.7000000000000002,0.9000000000000004,0.3866082901346241,4234,0.648730954712919,836
1074,54,54,0.01,0.05,25,Bullish,0.9500000000000004,1.0000000000000004,0.3865156608224872,3380,0.7018996527802716,446
1075,53,53,0.05,0.04,80,Bullish,0.9000000000000004,1.0000000000000004,0.3863203591769455,55003,0.6609752784111514,44051
1076,51,51,0.04,0.05,95,Bullish,0.8500000000000003,1.0000000000000004,0.38600156740871977,28839,,0
1077,48,48,0.01,0.05,65,Bullish,0.8000000000000003,1.0000000000000004,0.3851410601172474,8785,,0
1078,24,24,0.02,0.04,65,Bullish,0.6000000000000001,0.9000000000000004,0.3840784642095352,3207,1.3541580343157815,95
1079,25,25,0.01,0.04,10,Bullish,0.6000000000000001,0.9500000000000004,0.3831470555564898,1186,0.9608819257142822,14
1080,5,5,0.05,0.03,10,Bullish,0.5,0.8000000000000003,0.38284414747476986,11595,0.7809550580757137,8611
1081,6,6,0.05,0.03,10,Bullish,0.5,0.8500000000000003,0.3821482717063426,14323,0.7283955148386437,10350
1082,27,27,0.03,0.03,65,Bullish,0.6500000000000001,0.7000000000000002,0.3813129191655215,731,0.6277538545643105,241
1083,53,53,0.03,0.05,110,Bullish,0.9000000000000004,1.0000000000000004,0.3809969744140669,11998,0.5063879608515113,44051
1084,0,0,0.01,0.05,25,Bullish,0.5,0.55,0.380925785000002,388,0.4343584215384637,130
1085,43,43,0.03,0.03,10,Bullish,0.7500000000000002,0.9500000000000004,0.3808487915091868,9356,0.3659335671417384,7697
1086,44,44,0.02,0.04,80,Bullish,0.7500000000000002,1.0000000000000004,0.3808058491899313,12999,,0
1087,7,7,0.05,0.03,10,Bullish,0.5,0.9000000000000004,0.380750803705264,17996,0.7107146199097891,12305
1088,33,33,0.04,0.03,10,Bullish,0.6500000000000001,1.0000000000000004,0.3803174614045591,27667,0.4743207829288037,18878
1089,42,42,0.03,0.04,40,Bullish,0.7500000000000002,0.9000000000000004,0.3800621942372272,3271,0.5209509235665881,3844
1090,35,35,0.04,0.04,40,Bullish,0.7000000000000002,0.8000000000000003,0.379967168610922,1519,0.4928840656377889,635
1091,24,24,0.01,0.05,80,Bullish,0.6000000000000001,0.9000000000000004,0.3799520655599043,2045,,0
1092,13,13,0.05,0.03,10,Bullish,0.55,0.7500000000000002,0.3798783038058966,7491,0.8263445382282671,5695
1093,9,9,0.02,0.04,10,Bullish,0.5,1.0000000000000004,0.3796842074416762,15690,0.6139464128732722,6463
1094,47,47,0.02,0.04,80,Bullish,0.8000000000000003,0.9500000000000004,0.3796713464576444,2137,,0
1095,45,45,0.05,0.03,10,Bullish,0.8000000000000003,0.8500000000000003,0.3791905446041017,2728,0.4681366150028714,1739
1096,48,48,0.03,0.05,110,Bullish,0.8000000000000003,1.0000000000000004,0.37876393396899016,12900,0.5063879608515113,44051
1097,44,44,0.03,0.04,110,Bullish,0.7500000000000002,1.0000000000000004,0.3787371624253488,19828,,0
1098,51,51,0.03,0.05,110,Bullish,0.8500000000000003,1.0000000000000004,0.37817794900231255,12529,0.5063879608515113,44051
1099,51,51,0.05,0.04,80,Bullish,0.8500000000000003,1.0000000000000004,0.3774590876150828,55847,0.6609752784111514,44051
1100,39,39,0.03,0.04,110,Bullish,0.7000000000000002,1.0000000000000004,0.3774327644233333,20272,,0
1101,33,33,0.03,0.04,110,Bullish,0.6500000000000001,1.0000000000000004,0.3774294830010057,20693,,0
1102,27,27,0.03,0.04,110,Bullish,0.6500000000000001,0.7000000000000002,0.3772714758907271,421,,0
1103,46,46,0.05,0.03,10,Bullish,0.8000000000000003,0.9000000000000004,0.37695884604123975,6401,0.5469787203302615,3694
1104,32,32,0.05,0.04,65,Bullish,0.6500000000000001,0.9500000000000004,0.3769531702565549,5028,0.4920042318059618,2010
1105,39,39,0.02,0.04,80,Bullish,0.7000000000000002,1.0000000000000004,0.3755001277431842,13364,,0
1106,49,49,0.05,0.03,10,Bullish,0.8500000000000003,0.9000000000000004,0.37530132530084,3673,0.6171098820511473,1955
1107,44,44,0.03,0.05,110,Bullish,0.7500000000000002,1.0000000000000004,0.3752430776927727,13176,0.5063879608515113,44051
1108,40,40,0.01,0.05,40,Bullish,0.7500000000000002,0.8000000000000003,0.37519017862843096,401,0.4754006328892478,623
1109,45,45,0.03,0.03,65,Bullish,0.8000000000000003,0.8500000000000003,0.3750766931714516,1009,0.20437622709442554,413
1110,26,26,0.03,0.05,110,Bullish,0.6000000000000001,1.0000000000000004,0.3748921021152857,13913,0.5063879608515113,44051
1111,23,23,0.02,0.05,10,Bullish,0.6000000000000001,0.8500000000000003,0.3748018067459134,4711,0.4815929780980682,1346
1112,18,18,0.03,0.05,110,Bullish,0.55,1.0000000000000004,0.37407185293842665,14130,0.5063879608515113,44051
1113,26,26,0.03,0.04,110,Bullish,0.6000000000000001,1.0000000000000004,0.3740632634018227,21071,,0
1114,23,23,0.01,0.05,80,Bullish,0.6000000000000001,0.8500000000000003,0.3730688523264802,1556,,0
1115,25,25,0.05,0.05,65,Bullish,0.6000000000000001,0.9500000000000004,0.3727230935432849,6954,-0.10290122943334187,7906
1116,9,9,0.03,0.05,110,Bullish,0.5,1.0000000000000004,0.37204204952370795,14361,0.5063879608515113,44051
1117,39,39,0.03,0.03,10,Bullish,0.7000000000000002,1.0000000000000004,0.3718230207502666,16554,0.40182840751830695,15973
1118,16,16,0.01,0.05,80,Bullish,0.55,0.9000000000000004,0.3712614472608716,2300,,0
1119,46,46,0.01,0.04,25,Bullish,0.8000000000000003,0.9000000000000004,0.3707073478497226,1637,0.10931233010600497,566
1120,37,37,0.02,0.04,10,Bullish,0.7000000000000002,0.9000000000000004,0.3706016916822702,5552,0.5511715833399341,2018
1121,35,35,0.03,0.05,80,Bullish,0.7000000000000002,0.8000000000000003,0.3700396500690825,579,,0
1122,1,1,0.03,0.03,80,Bullish,0.5,0.6000000000000001,0.36975614204400176,1727,,0
1123,47,47,0.02,0.03,10,Bullish,0.8000000000000003,0.9500000000000004,0.3693329157368778,10748,0.05202417974599823,5315
1124,48,48,0.02,0.03,10,Bullish,0.8000000000000003,1.0000000000000004,0.3693329157368778,10748,0.05202417974599823,5315
1125,39,39,0.03,0.05,110,Bullish,0.7000000000000002,1.0000000000000004,0.369020830355944,13429,0.5063879608515113,44051
1126,33,33,0.02,0.04,80,Bullish,0.6500000000000001,1.0000000000000004,0.36870934165365743,13715,,0
1127,21,21,0.03,0.05,110,Bullish,0.6000000000000001,0.7500000000000002,0.3686174016960631,737,,0
1128,38,38,0.01,0.05,80,Bullish,0.7000000000000002,0.9500000000000004,0.36851368011576335,2246,,0
1129,33,33,0.03,0.05,110,Bullish,0.6500000000000001,1.0000000000000004,0.36841314157386895,13686,0.5063879608515113,44051
1130,0,0,0.03,0.04,10,Bullish,0.5,0.55,0.3683465195223789,2345,0.43472493551311736,2933
1131,7,7,0.05,0.04,40,Bullish,0.5,0.9000000000000004,0.3682077095383559,4744,0.6887421529603974,7097
1132,46,46,0.02,0.04,80,Bullish,0.8000000000000003,0.9000000000000004,0.3679465252846155,1177,,0
1133,42,42,0.05,0.05,65,Bullish,0.7500000000000002,0.9000000000000004,0.3674374400580806,2927,0.0005848218612173096,3401
1134,19,19,0.02,0.04,65,Bullish,0.6000000000000001,0.6500000000000001,0.3674090845842632,445,0.5460452254545389,22
1135,48,48,0.05,0.04,80,Bullish,0.8000000000000003,1.0000000000000004,0.3671470360809867,56522,0.6609752784111514,44051
1136,6,6,0.03,0.05,40,Bullish,0.5,0.8500000000000003,0.3670132349570369,4539,1.1882640481373468,4252
1137,37,37,0.02,0.04,65,Bullish,0.7000000000000002,0.9000000000000004,0.3663388182129051,2339,1.6443790320689586,58
1138,41,41,0.03,0.04,65,Bullish,0.7500000000000002,0.8500000000000003,0.36552869466202503,1583,0.0883662026876785,666
1139,18,18,0.03,0.04,110,Bullish,0.55,1.0000000000000004,0.3645287478018397,21418,,0
1140,43,43,0.01,0.05,80,Bullish,0.7500000000000002,0.9500000000000004,0.3642714727414351,1926,,0
1141,44,44,0.05,0.04,80,Bullish,0.7500000000000002,1.0000000000000004,0.3641816152092133,56997,0.6609752784111514,44051
1142,29,29,0.01,0.05,80,Bullish,0.6500000000000001,0.8000000000000003,0.3641647033047231,932,,0
1143,4,4,0.05,0.03,10,Bullish,0.5,0.7500000000000002,0.3637158504412525,9201,0.8148865691496565,7056
1144,8,8,0.04,0.05,80,Bullish,0.5,0.9500000000000004,0.36354588544444666,4050,,0
1145,29,29,0.05,0.05,65,Bullish,0.6500000000000001,0.8000000000000003,0.3630897696251956,1921,-0.2137181244920996,2215
1146,15,15,0.01,0.05,80,Bullish,0.55,0.8500000000000003,0.3630008221148557,1811,,0
1147,31,31,0.02,0.05,10,Bullish,0.6500000000000001,0.9000000000000004,0.3624503861465026,5133,0.5557364954545455,1133
1148,25,25,0.03,0.04,40,Bullish,0.6000000000000001,0.9500000000000004,0.362441251678322,7430,0.5515297902988768,9067
1149,5,5,0.04,0.04,25,Bullish,0.5,0.8000000000000003,0.3619700795274097,6602,0.4405698483661461,7516
1150,39,39,0.05,0.04,80,Bullish,0.7000000000000002,1.0000000000000004,0.3616484307985097,57494,0.6609752784111514,44051
1151,50,50,0.04,0.03,40,Bullish,0.8500000000000003,0.9500000000000004,0.3609741568298744,6413,0.4778102158914706,4515
1152,38,38,0.03,0.04,65,Bullish,0.7000000000000002,0.9500000000000004,0.3609736010265932,5601,0.07671141339588766,2291
1153,26,26,0.02,0.05,25,Bullish,0.6000000000000001,1.0000000000000004,0.3603986987201561,17885,0.5695171800157399,3812
1154,7,7,0.01,0.05,80,Bullish,0.5,0.9000000000000004,0.3603702412127103,2581,,0
1155,33,33,0.05,0.04,80,Bullish,0.6500000000000001,1.0000000000000004,0.36003028113526114,57951,0.6609752784111514,44051
1156,26,26,0.02,0.04,80,Bullish,0.6000000000000001,1.0000000000000004,0.3600088450116998,14095,,0
1157,54,54,0.05,0.02,10,Bullish,0.9500000000000004,1.0000000000000004,0.3589949733908775,16046,0.2901379615577452,1117
1158,20,20,0.05,0.03,40,Bullish,0.6000000000000001,0.7000000000000002,0.3587423121813531,1577,0.8303394556773046,1159
1159,51,51,0.02,0.05,80,Bullish,0.8500000000000003,1.0000000000000004,0.35824768130503565,13900,,0
1160,45,45,0.05,0.05,25,Bullish,0.8000000000000003,0.8500000000000003,0.3581446336431232,1345,0.2424630353195167,1158
1161,42,42,0.02,0.04,65,Bullish,0.7500000000000002,0.9000000000000004,0.3580654280149349,1874,2.0161227819999925,40
1162,13,13,0.03,0.05,110,Bullish,0.55,0.7500000000000002,0.3578956921802913,954,,0
1163,44,44,0.01,0.05,65,Bullish,0.7500000000000002,1.0000000000000004,0.3575406826286349,9290,,0
1164,30,30,0.05,0.05,65,Bullish,0.6500000000000001,0.8500000000000003,0.3573562235127482,2824,-0.04207943443095609,3295
1165,26,26,0.05,0.04,80,Bullish,0.6000000000000001,1.0000000000000004,0.3571356133171609,58360,0.6609752784111514,44051
1166,28,28,0.04,0.03,80,Bullish,0.6500000000000001,0.7500000000000002,0.3568667026150989,1086,,0
1167,18,18,0.05,0.04,80,Bullish,0.55,1.0000000000000004,0.3568208247362963,58742,0.6609752784111514,44051
1168,42,42,0.04,0.05,80,Bullish,0.7500000000000002,0.9000000000000004,0.35677055684100634,1434,,0
1169,27,27,0.03,0.04,25,Bullish,0.6500000000000001,0.7000000000000002,0.3558169924022787,1049,0.4789452102243222,1159
1170,15,15,0.02,0.05,10,Bullish,0.55,0.8500000000000003,0.35527505015870114,5545,0.4788935345999999,1950
1171,17,17,0.02,0.04,10,Bullish,0.55,0.9500000000000004,0.3549008800762196,11807,0.5856727682996318,4699
1172,29,29,0.05,0.04,40,Bullish,0.6500000000000001,0.8000000000000003,0.3546596265602326,1660,0.6288857135918771,2514
1173,8,8,0.02,0.04,65,Bullish,0.5,0.9500000000000004,0.3545422233098909,5547,0.969089126618698,139
1174,25,25,0.05,0.04,65,Bullish,0.6000000000000001,0.9500000000000004,0.354167632732741,5478,0.4721315291128949,2232
1175,18,18,0.02,0.04,80,Bullish,0.55,1.0000000000000004,0.35412466086093913,14426,,0
1176,9,9,0.03,0.04,110,Bullish,0.5,1.0000000000000004,0.3539693421906025,21793,,0
1177,9,9,0.05,0.04,80,Bullish,0.5,1.0000000000000004,0.3538107947305235,59135,0.6609752784111514,44051
1178,20,20,0.05,0.03,10,Bullish,0.6000000000000001,0.7000000000000002,0.35281063014972863,3740,0.9101785137839764,2759
1179,2,2,0.03,0.03,80,Bullish,0.5,0.6500000000000001,0.3525559001671681,2632,,0
1180,12,12,0.05,0.03,10,Bullish,0.55,0.7000000000000002,0.35222031554792865,5393,0.9343899334141716,4247
1181,37,37,0.04,0.05,80,Bullish,0.7000000000000002,0.9000000000000004,0.3518955491932797,1785,,0
1182,1,1,0.03,0.03,65,Bullish,0.5,0.6000000000000001,0.3518810867068913,1160,0.20327657161136892,422
1183,45,45,0.01,0.04,25,Bullish,0.8000000000000003,0.8500000000000003,0.3517859540703493,796,0.011072490722019716,277
1184,32,32,0.01,0.05,80,Bullish,0.6500000000000001,0.9500000000000004,0.3510388776595765,2538,,0
1185,10,10,0.05,0.03,10,Bullish,0.55,0.6000000000000001,0.3508846975136077,1653,0.9792819406451579,1488
1186,6,6,0.01,0.05,80,Bullish,0.5,0.8500000000000003,0.3506733999617611,2092,,0
1187,48,48,0.04,0.05,95,Bullish,0.8000000000000003,1.0000000000000004,0.3505234367023989,29667,,0
1188,24,24,0.02,0.05,10,Bullish,0.6000000000000001,0.9000000000000004,0.35017265705010786,6007,0.5525690296178757,1544
1189,0,0,0.05,0.05,40,Bullish,0.5,0.55,0.3492132345272211,349,0.6273045347140047,1014
1190,46,46,0.03,0.05,110,Bullish,0.8000000000000003,0.9000000000000004,0.3490610301330356,902,,0
1191,40,40,0.05,0.04,65,Bullish,0.7500000000000002,0.8000000000000003,0.347901023950225,643,0.6383940315194262,283
1192,28,28,0.03,0.04,110,Bullish,0.6500000000000001,0.7500000000000002,0.3474541447051932,865,,0
1193,24,24,0.05,0.05,65,Bullish,0.6000000000000001,0.9000000000000004,0.3471208678753186,4716,0.042786420486947,5401
1194,36,36,0.02,0.03,40,Bullish,0.7000000000000002,0.8500000000000003,0.3462302025411446,2491,0.12235594900285696,2447
1195,53,53,0.03,0.05,10,Bullish,0.9000000000000004,1.0000000000000004,0.34609845088368857,9234,1.220917430840336,1428
1196,41,41,0.03,0.04,40,Bullish,0.7500000000000002,0.8500000000000003,0.3460147601075177,1953,0.5212454541765914,2265
1197,41,41,0.02,0.04,10,Bullish,0.7500000000000002,0.8500000000000003,0.34544984736841466,2679,0.6242148529212297,1003
1198,44,44,0.03,0.03,10,Bullish,0.7500000000000002,1.0000000000000004,0.34521234846298665,14821,0.3994420474719295,13718
1199,45,45,0.05,0.05,65,Bullish,0.8000000000000003,0.8500000000000003,0.34515894545957976,903,0.3099388049074078,1080
1200,23,23,0.03,0.05,110,Bullish,0.6000000000000001,0.8500000000000003,0.3451461659537551,1384,,0
1201,32,32,0.01,0.04,10,Bullish,0.6500000000000001,0.9500000000000004,0.34488822858114426,1029,1.0905183945454506,11
1202,17,17,0.02,0.04,65,Bullish,0.55,0.9500000000000004,0.3448292108092079,5079,0.9608819257142786,126
1203,51,51,0.01,0.02,10,Bullish,0.8500000000000003,1.0000000000000004,0.3443596365223634,2795,-1.17811981,9
1204,43,43,0.02,0.04,80,Bullish,0.7500000000000002,0.9500000000000004,0.3443329214724345,2540,,0
1205,53,53,0.03,0.05,95,Bullish,0.9000000000000004,1.0000000000000004,0.3440445662797525,16300,,0
1206,17,17,0.05,0.05,65,Bullish,0.55,0.9500000000000004,0.3439104074853494,7508,-0.07673817203189615,8465
1207,22,22,0.01,0.05,80,Bullish,0.6000000000000001,0.8000000000000003,0.3438080697203967,1216,,0
1208,25,25,0.01,0.05,80,Bullish,0.6000000000000001,0.9500000000000004,0.34358815761871225,2822,,0
1209,31,31,0.02,0.04,10,Bullish,0.6500000000000001,0.9000000000000004,0.3434289100726534,7019,0.5977447338467226,2675
1210,47,47,0.01,0.05,80,Bullish,0.8000000000000003,0.9500000000000004,0.34342164882939186,1606,,0
1211,53,53,0.02,0.04,40,Bullish,0.9000000000000004,1.0000000000000004,0.343167826557342,11465,0.3789669530286065,8248
1212,47,47,0.03,0.03,10,Bullish,0.8000000000000003,0.9500000000000004,0.3430107833447588,7582,0.3924446684552067,5593
1213,48,48,0.03,0.02,10,Bullish,0.8000000000000003,1.0000000000000004,0.3427580419309933,27012,0.3119641577641821,12586
1214,9,9,0.02,0.04,80,Bullish,0.5,1.0000000000000004,0.3426399329497504,14808,,0
1215,36,36,0.05,0.05,65,Bullish,0.7000000000000002,0.8500000000000003,0.34198739890158225,2276,-0.05136283507575772,2640
1216,15,15,0.03,0.05,110,Bullish,0.55,0.8500000000000003,0.3419386377076805,1601,,0
1217,17,17,0.05,0.04,65,Bullish,0.55,0.9500000000000004,0.3415899946122366,5880,0.5048074176970359,2436
1218,20,20,0.03,0.05,40,Bullish,0.6000000000000001,0.7000000000000002,0.3412802533416853,1197,1.3260773440069686,1148
1219,49,49,0.04,0.04,40,Bullish,0.8500000000000003,0.9000000000000004,0.3405949537293668,1212,0.1509762961325906,543
1220,17,17,0.01,0.05,80,Bullish,0.55,0.9500000000000004,0.3401056663730927,3077,,0
1221,34,34,0.05,0.04,40,Bullish,0.7000000000000002,0.7500000000000002,0.3400149972232221,551,0.6485033851387131,829
1222,35,35,0.05,0.05,65,Bullish,0.7000000000000002,0.8000000000000003,0.33990152378004423,1373,-0.3014947396794876,1560
1223,26,26,0.04,0.03,10,Bullish,0.6000000000000001,1.0000000000000004,0.3387555677667089,30623,0.5032437581054067,20928
1224,3,3,0.05,0.03,10,Bullish,0.5,0.7000000000000002,0.3379424648528753,7103,0.8937520566904391,5608
1225,16,16,0.02,0.05,10,Bullish,0.55,0.9000000000000004,0.3373477550723575,6841,0.5301605333705772,2148
1226,17,17,0.04,0.05,80,Bullish,0.55,0.9500000000000004,0.3372405190913987,3731,,0
1227,27,27,0.03,0.05,110,Bullish,0.6500000000000001,0.7000000000000002,0.3366596292996087,257,,0
1228,24,24,0.03,0.05,110,Bullish,0.6000000000000001,0.9000000000000004,0.33664340350391425,1915,,0
1229,14,14,0.01,0.05,80,Bullish,0.55,0.8000000000000003,0.3364853619374595,1471,,0
1230,4,4,0.03,0.05,110,Bullish,0.5,0.7500000000000002,0.3364498578312214,1185,,0
1231,4,4,0.04,0.04,25,Bullish,0.5,0.7500000000000002,0.3361983165230361,5338,0.44520692208312174,6087
1232,14,14,0.03,0.05,40,Bullish,0.55,0.8000000000000003,0.3358022557849644,3153,1.183229973439404,2954
1233,16,16,0.03,0.05,110,Bullish,0.55,0.9000000000000004,0.33510017964352484,2132,,0
1234,40,40,0.02,0.05,10,Bullish,0.7500000000000002,0.8000000000000003,0.3348891334822331,985,0.7642125994583338,240
1235,39,39,0.01,0.05,65,Bullish,0.7000000000000002,1.0000000000000004,0.3347094286898059,9739,-1.17811981,1
1236,37,37,0.03,0.04,65,Bullish,0.7000000000000002,0.9000000000000004,0.3343846375282763,3447,0.060019425798849516,1402
1237,8,8,0.01,0.05,80,Bullish,0.5,0.9500000000000004,0.3343416912745702,3358,,0
1238,16,16,0.05,0.04,40,Bullish,0.55,0.9000000000000004,0.3336548498596736,4276,0.6786395569479018,6412
1239,51,51,0.02,0.04,40,Bullish,0.8500000000000003,1.0000000000000004,0.3335298164881765,12905,0.3535185433447932,9884
